device_id,timestamp,temperature,humidity,vibration,score,prediction
device-5,2026-03-13T16:31:15.968440,20.93,39.27,0.0127,-0.00442557948991118,ANOMALY
device-6,2026-03-13T16:31:15.968565,23.22,52.32,0.0482,-0.011251212361561569,ANOMALY
device-7,2026-03-13T16:31:15.969270,21.09,56.32,0.0476,0.004642266488291136,normal
device-8,2026-03-13T16:31:15.969402,20.5,55.12,0.0479,0.004642266488291136,normal
device-9,2026-03-13T16:31:15.969486,21.46,58.94,0.0418,0.004642266488291136,normal
device-10,2026-03-13T16:31:15.969645,21.71,46.83,0.0384,0.04032530051411731,normal
device-11,2026-03-13T16:31:15.969773,21.81,47.44,0.0226,0.07631923927674145,normal
device-12,2026-03-13T16:31:15.970070,24.07,47.69,0.0335,0.020764460438077226,normal
device-13,2026-03-13T16:31:15.970159,21.35,56.24,0.0374,0.019698711024296656,normal
device-14,2026-03-13T16:31:15.970238,22.82,57.12,0.0254,0.02448868861172926,normal
device-15,2026-03-13T16:31:15.970319,20.26,44.92,0.0181,-0.00442557948991118,ANOMALY
device-16,2026-03-13T16:31:15.970394,20.65,45.28,0.0183,-0.00442557948991118,ANOMALY
device-17,2026-03-13T16:31:15.970466,22.9,44.46,0.0491,0.0024072075573547957,normal
device-18,2026-03-13T16:31:15.970631,19.87,57.61,0.0351,0.020909125540025886,normal
device-19,2026-03-13T16:31:15.970771,21.01,44.3,0.0375,0.014515836175736707,normal
device-20,2026-03-13T16:31:15.970865,21.71,47.86,0.0532,0.04248440853589619,normal
device-1,2026-03-13T16:31:17.978501,23.23,53.69,0.0343,0.005233014630245503,normal
device-2,2026-03-13T16:31:17.979300,21.4,41.02,0.0285,0.055407513480684845,normal
device-3,2026-03-13T16:31:17.979475,21.21,42.17,0.0254,0.03725151568186447,normal
device-4,2026-03-13T16:31:17.979614,21.55,49.45,0.0334,0.0904008718631103,normal
device-5,2026-03-13T16:31:17.979748,21.54,58.73,0.0387,0.018053638115191117,normal
device-6,2026-03-13T16:31:17.979866,22.56,45.85,0.0308,0.08485692918491194,normal
device-7,2026-03-13T16:31:17.980024,20.69,50.96,0.0234,0.07812722838186126,normal
device-8,2026-03-13T16:31:17.980136,21.27,54.21,0.0386,0.010643900077143997,normal
device-9,2026-03-13T16:31:17.980245,23.83,46.47,0.0263,0.028497060843213906,normal
device-10,2026-03-13T16:31:17.980358,21.76,55.65,0.0249,0.06796500111971515,normal
device-11,2026-03-13T16:31:17.980475,23.14,49.56,0.0415,0.023894416682306407,normal
device-12,2026-03-13T16:31:17.982318,21.18,55.23,0.0341,0.02970063394949185,normal
device-13,2026-03-13T16:31:17.984443,25.62,53.23,0.027,0.01100892876783588,normal
device-14,2026-03-13T16:31:17.986692,22.38,49.97,0.0301,0.1614795544387172,normal
device-15,2026-03-13T16:31:17.987862,18.72,53.44,0.0231,0.013073119050921789,normal
device-16,2026-03-13T16:31:17.988062,23.36,51.03,0.0438,0.017064680357135154,normal
device-17,2026-03-13T16:31:17.988161,24.31,48.72,0.0459,0.0007127681477030468,normal
device-18,2026-03-13T16:31:17.988233,22.55,51.72,0.0187,0.050117121677152876,normal
device-19,2026-03-13T16:31:17.988305,21.34,58.44,0.016,-0.019230557937709336,ANOMALY
device-20,2026-03-13T16:31:17.988364,21.33,51.18,0.0195,0.037875384915259325,normal
device-1,2026-03-13T16:31:19.996085,22.06,53.36,0.0163,0.03732277749241053,normal
device-2,2026-03-13T16:31:19.996948,21.43,48.82,0.0233,0.04890975789178498,normal
device-3,2026-03-13T16:31:19.997138,22.43,43.91,0.0348,0.06210872769581721,normal
device-4,2026-03-13T16:31:19.997302,21.75,48.77,0.0313,0.12741911615846563,normal
device-5,2026-03-13T16:31:19.997466,21.84,49.18,0.036,0.11664015358996788,normal
device-6,2026-03-13T16:31:19.999175,19.31,39.22,0.0293,0.05904076272011216,normal
device-7,2026-03-13T16:31:19.999397,22.68,50.54,0.0488,0.06812966579971391,normal
device-8,2026-03-13T16:31:19.999519,20.92,48.1,0.0317,0.0508513016483374,normal
device-9,2026-03-13T16:31:19.999624,19.39,58.48,0.0304,0.05879735682024323,normal
device-10,2026-03-13T16:31:19.999724,22.49,50.48,0.0216,0.09381189596588113,normal
device-11,2026-03-13T16:31:19.999852,24.64,49.13,0.017,0.008677602710466359,normal
device-12,2026-03-13T16:31:19.999946,20.48,46.16,0.0331,0.031322239141539976,normal
device-13,2026-03-13T16:31:20.000043,25.37,49.21,0.0345,0.046869399472649675,normal
device-14,2026-03-13T16:31:20.000138,20.9,49.92,0.0363,0.0749635256232496,normal
device-15,2026-03-13T16:31:20.000240,22.71,48.48,0.0363,0.048568285350852114,normal
device-16,2026-03-13T16:31:20.000342,22.48,46.24,0.0381,0.045885139806561615,normal
device-17,2026-03-13T16:31:20.000431,21.96,53.64,0.0514,0.06343196954000363,normal
device-18,2026-03-13T16:31:20.000586,23.4,58.64,0.029,0.023965439348281214,normal
device-19,2026-03-13T16:31:20.000754,19.98,50.85,0.0421,0.0601344567595562,normal
device-20,2026-03-13T16:31:20.000934,23.55,55.43,0.0364,-0.010353908505971399,ANOMALY
device-1,2026-03-13T16:31:22.009818,22.0,58.16,0.0276,0.11315871438782588,normal
device-2,2026-03-13T16:31:22.010584,23.58,45.87,0.0302,0.040416506064476,normal
device-3,2026-03-13T16:31:22.010751,25.35,48.5,0.047,-0.0017957269231837492,ANOMALY
device-4,2026-03-13T16:31:22.010917,21.67,53.06,0.0333,0.06106427052924934,normal
device-5,2026-03-13T16:31:22.011095,21.1,48.23,0.0059,0.0016680960313310012,normal
device-6,2026-03-13T16:31:22.011220,23.55,51.09,0.0361,0.035936555541195125,normal
device-7,2026-03-13T16:31:22.011334,22.5,53.78,0.0312,0.08681387791237172,normal
device-8,2026-03-13T16:31:22.012975,20.16,45.78,0.0363,0.014515836175736707,normal
device-9,2026-03-13T16:31:22.013213,22.15,51.6,0.0106,0.08728853931560587,normal
device-10,2026-03-13T16:31:22.013451,22.14,54.55,0.0413,0.05278496544563316,normal
device-11,2026-03-13T16:31:22.013601,23.62,50.93,0.0239,0.04677571719091467,normal
device-12,2026-03-13T16:31:22.014458,23.42,51.62,0.0487,0.008151854839630102,normal
device-13,2026-03-13T16:31:22.014689,21.61,43.29,0.0403,0.02732406688284794,normal
device-14,2026-03-13T16:31:22.014815,19.49,46.16,0.0444,0.007133846751110062,normal
device-15,2026-03-13T16:31:22.014977,25.21,54.45,0.036,-0.010353908505971399,ANOMALY
device-16,2026-03-13T16:31:22.015181,21.22,50.52,0.0493,0.06221658332394853,normal
device-17,2026-03-13T16:31:22.015276,20.38,48.9,0.0471,0.034791659399766806,normal
device-18,2026-03-13T16:31:22.015359,22.27,57.51,0.0474,0.05181140691489139,normal
device-19,2026-03-13T16:31:22.015442,22.24,50.39,0.0219,0.1242038547454698,normal
device-20,2026-03-13T16:31:22.015746,20.49,48.69,0.0328,0.06606890205225335,normal
device-1,2026-03-13T16:31:24.024617,22.51,59.2,0.0457,0.03388355589549852,normal
device-2,2026-03-13T16:31:24.025532,22.92,42.83,0.0161,7.5319489876157775e-06,normal
device-3,2026-03-13T16:31:24.025723,23.15,50.0,0.0244,0.05942371529186008,normal
device-4,2026-03-13T16:31:24.025871,20.76,48.67,0.0364,0.041654011247903244,normal
device-5,2026-03-13T16:31:24.026007,21.56,42.66,0.039,0.020104702763473647,normal
device-6,2026-03-13T16:31:24.026156,21.21,49.2,0.0154,0.028955699785612965,normal
device-7,2026-03-13T16:31:24.026336,24.77,45.66,0.0252,0.016149112308213698,normal
device-8,2026-03-13T16:31:24.027510,20.26,42.69,0.0435,0.007133846751110062,normal
device-9,2026-03-13T16:31:24.027730,22.38,45.95,0.02,0.03747583644872021,normal
device-10,2026-03-13T16:31:24.027858,21.77,58.15,0.0351,0.060696343707278944,normal
device-11,2026-03-13T16:31:24.027968,23.84,48.16,0.0257,0.02817723051729326,normal
device-12,2026-03-13T16:31:24.028083,21.61,62.74,0.0259,0.05747549654089468,normal
device-13,2026-03-13T16:31:24.028195,23.84,44.6,0.0139,-0.01677454945060386,ANOMALY
device-14,2026-03-13T16:31:24.028305,20.52,51.71,0.0492,0.05490145396770596,normal
device-15,2026-03-13T16:31:24.028416,22.57,51.26,0.0454,0.06554241199127941,normal
device-16,2026-03-13T16:31:24.028520,20.1,50.02,0.033,0.0938612417452771,normal
device-17,2026-03-13T16:31:24.028626,20.62,54.32,0.0347,0.027314308973449553,normal
device-18,2026-03-13T16:31:24.028728,22.91,47.68,0.0477,0.0024072075573547957,normal
device-19,2026-03-13T16:31:24.028834,21.09,47.18,0.0199,-0.00442557948991118,ANOMALY
device-20,2026-03-13T16:31:24.028937,24.08,51.14,0.0343,0.052623087773111865,normal
device-1,2026-03-13T16:31:26.039219,21.43,48.61,0.0488,0.03242679067946874,normal
device-2,2026-03-13T16:31:26.043463,21.8,48.66,0.0172,0.070596559892381,normal
device-3,2026-03-13T16:31:26.043770,22.06,49.04,0.0278,0.1553048458041159,normal
device-4,2026-03-13T16:31:26.044376,21.48,44.87,0.0458,0.007133846751110062,normal
device-5,2026-03-13T16:31:26.045077,20.7,53.35,0.0228,0.013073119050921789,normal
device-6,2026-03-13T16:31:26.045259,23.04,54.16,0.0176,-0.043597608071066496,ANOMALY
device-7,2026-03-13T16:31:26.045777,25.53,50.01,0.0222,0.04547363088918688,normal
device-8,2026-03-13T16:31:26.046340,21.73,53.6,0.0361,0.055804161621211046,normal
device-9,2026-03-13T16:31:26.046716,21.07,51.25,0.0317,0.09954540286969271,normal
device-10,2026-03-13T16:31:26.046826,20.92,46.6,0.0069,-0.00442557948991118,ANOMALY
device-11,2026-03-13T16:31:26.046912,22.81,49.11,0.0342,0.07695659533741994,normal
device-12,2026-03-13T16:31:26.047044,19.01,41.92,0.0411,0.007133846751110062,normal
device-13,2026-03-13T16:31:26.047169,22.64,56.31,0.0147,0.0033598157853611532,normal
device-14,2026-03-13T16:31:26.047316,23.78,45.5,0.0438,-0.018704903945955587,ANOMALY
device-15,2026-03-13T16:31:26.047437,20.6,50.66,0.0264,0.10129713936777879,normal
device-16,2026-03-13T16:31:26.047565,22.42,47.2,0.0218,0.053912894345704565,normal
device-17,2026-03-13T16:31:26.047690,20.67,53.69,0.0273,0.050832593197213005,normal
device-18,2026-03-13T16:31:26.047886,22.09,52.04,0.0291,0.16248252503258692,normal
device-19,2026-03-13T16:31:26.048100,20.69,48.2,0.0241,0.03565655527699385,normal
device-20,2026-03-13T16:31:26.048165,24.28,53.33,0.0298,0.025166891067221253,normal
device-1,2026-03-13T16:31:28.057900,23.2,51.73,0.0222,0.01873751736327378,normal
device-2,2026-03-13T16:31:28.058445,23.25,43.84,0.0283,0.03356495107227775,normal
device-3,2026-03-13T16:31:28.058515,19.79,51.91,0.0319,0.08911576777935193,normal
device-4,2026-03-13T16:31:28.058562,20.65,51.09,0.0292,0.11584744723580226,normal
device-5,2026-03-13T16:31:28.058602,21.7,56.51,0.0435,0.03458450540569902,normal
device-6,2026-03-13T16:31:28.058636,22.47,46.85,0.0315,0.0862485437990953,normal
device-7,2026-03-13T16:31:28.058674,21.9,53.36,0.0307,0.1250794305881101,normal
device-8,2026-03-13T16:31:28.058708,22.92,48.48,0.0099,0.012552535860608116,normal
device-9,2026-03-13T16:31:28.058765,21.35,46.75,0.022,0.01512182450130306,normal
device-10,2026-03-13T16:31:28.058877,21.03,47.13,0.026,0.042553123049474006,normal
device-11,2026-03-13T16:31:28.058934,23.46,48.28,0.0445,-0.006844477969499274,ANOMALY
device-12,2026-03-13T16:31:28.058973,21.62,53.97,0.0313,0.07108972120375168,normal
device-13,2026-03-13T16:31:28.059009,24.48,54.49,0.0248,-0.005427015181220907,ANOMALY
device-14,2026-03-13T16:31:28.059047,24.76,42.44,0.0232,0.008787860488622457,normal
device-15,2026-03-13T16:31:28.059083,21.9,50.53,0.0391,0.1261617332141547,normal
device-16,2026-03-13T16:31:28.059119,21.0,53.86,0.0323,0.04319852267728619,normal
device-17,2026-03-13T16:31:28.059154,22.86,54.67,0.0173,-0.024774240467098196,ANOMALY
device-18,2026-03-13T16:31:28.059184,23.3,47.58,0.0408,-0.018704903945955587,ANOMALY
device-19,2026-03-13T16:31:28.059214,23.12,57.5,0.0226,-0.019498888709316597,ANOMALY
device-20,2026-03-13T16:31:28.059243,22.3,44.94,0.0365,0.06517756570772937,normal
device-1,2026-03-13T16:31:30.069214,22.4,44.07,0.012,0.038648907887840256,normal
device-2,2026-03-13T16:31:30.069974,23.8,41.64,0.0323,0.032285023294132076,normal
device-3,2026-03-13T16:31:30.070154,24.11,47.42,0.043,-0.018704903945955587,ANOMALY
device-4,2026-03-13T16:31:30.070227,19.67,44.61,0.0496,0.007133846751110062,normal
device-5,2026-03-13T16:31:30.070281,20.62,58.65,0.0129,-0.019230557937709336,ANOMALY
device-6,2026-03-13T16:31:30.071016,21.87,47.0,0.0342,0.09127644587282302,normal
device-7,2026-03-13T16:31:30.071067,23.05,66.42,0.0411,-0.03125480398050662,ANOMALY
device-8,2026-03-13T16:31:30.071127,22.33,49.72,0.0193,0.09006956740172023,normal
device-9,2026-03-13T16:31:30.071172,20.09,50.81,0.0193,0.042618266047698916,normal
device-10,2026-03-13T16:31:30.071211,21.07,46.59,0.0343,0.024856822632023823,normal
device-11,2026-03-13T16:31:30.071252,21.86,53.12,0.0297,0.12429402382145527,normal
device-12,2026-03-13T16:31:30.071296,23.57,51.41,0.0384,0.019242582518586904,normal
device-13,2026-03-13T16:31:30.071332,21.97,47.11,0.0346,0.09488713880309907,normal
device-14,2026-03-13T16:31:30.071369,20.94,51.43,0.0374,0.07205873291413956,normal
device-15,2026-03-13T16:31:30.071408,21.9,42.08,0.0317,0.11419605493779439,normal
device-16,2026-03-13T16:31:30.071449,21.03,53.29,0.0147,-0.019230557937709336,ANOMALY
device-17,2026-03-13T16:31:30.071486,23.14,53.68,0.0311,0.022940221930290328,normal
device-18,2026-03-13T16:31:30.071523,22.34,47.7,0.0186,0.046392069326922525,normal
device-19,2026-03-13T16:31:30.071561,22.12,45.79,0.0309,0.12327768312310028,normal
device-20,2026-03-13T16:31:30.071597,23.12,50.04,0.0269,0.07437944043072564,normal
device-1,2026-03-13T16:31:32.090960,22.4,40.61,0.0301,0.102835089139718,normal
device-2,2026-03-13T16:31:32.092382,20.77,52.25,0.0202,0.01742197922465838,normal
device-3,2026-03-13T16:31:32.092667,21.88,50.9,0.0379,0.13087215984946732,normal
device-4,2026-03-13T16:31:32.092766,22.32,51.14,0.0335,0.1433581228377065,normal
device-5,2026-03-13T16:31:32.092963,20.61,45.97,0.0229,0.022474870444945894,normal
device-6,2026-03-13T16:31:32.093296,20.8,55.46,0.0462,0.004642266488291136,normal
device-7,2026-03-13T16:31:32.093614,23.25,56.96,0.0324,0.01802865985137636,normal
device-8,2026-03-13T16:31:32.093906,22.3,57.28,0.0283,0.11229493272083879,normal
device-9,2026-03-13T16:31:32.094760,23.39,45.28,0.0342,0.015581212387896781,normal
device-10,2026-03-13T16:31:32.095125,24.06,55.93,0.0208,-0.03265509354069662,ANOMALY
device-11,2026-03-13T16:31:32.096360,21.61,55.34,0.0304,0.07936165939246098,normal
device-12,2026-03-13T16:31:32.096502,22.86,49.15,0.0114,0.030383547825586166,normal
device-13,2026-03-13T16:31:32.096766,20.29,43.46,0.0333,0.030133744719943678,normal
device-14,2026-03-13T16:31:32.096854,22.6,54.16,0.0249,0.04479573700989903,normal
device-15,2026-03-13T16:31:32.096931,25.71,57.8,0.046,-0.03125480398050662,ANOMALY
device-16,2026-03-13T16:31:32.097003,22.66,48.95,0.0324,0.10143426093866886,normal
device-17,2026-03-13T16:31:32.097551,22.18,39.36,0.0357,0.06389440406509328,normal
device-18,2026-03-13T16:31:32.116691,24.24,44.4,0.0385,-0.012276537340202953,ANOMALY
device-19,2026-03-13T16:31:32.116993,23.63,46.08,0.0221,0.003570234777152237,normal
device-20,2026-03-13T16:31:32.117076,24.4,56.19,0.0308,0.022940221930290328,normal
device-1,2026-03-13T16:31:34.155768,22.9,51.11,0.034,0.07644825835946611,normal
device-2,2026-03-13T16:31:34.157392,22.87,53.44,0.0475,-0.008703034153322742,ANOMALY
device-3,2026-03-13T16:31:34.158345,21.68,50.74,0.0451,0.0853455557529349,normal
device-4,2026-03-13T16:31:34.158624,22.84,45.23,0.0385,0.013934371894317232,normal
device-5,2026-03-13T16:31:34.158776,20.68,51.67,0.0462,0.05490145396770596,normal
device-6,2026-03-13T16:31:34.158984,22.33,46.7,0.0088,0.046392069326922525,normal
device-7,2026-03-13T16:31:34.159139,23.37,52.46,0.0494,-0.020523483572242318,ANOMALY
device-8,2026-03-13T16:31:34.159290,23.96,49.16,0.0182,0.010959698600565781,normal
device-9,2026-03-13T16:31:34.159418,23.24,43.97,0.0151,-0.01677454945060386,ANOMALY
device-10,2026-03-13T16:31:34.159543,22.28,52.01,0.0207,0.08207450879512646,normal
device-11,2026-03-13T16:31:34.159657,22.0,53.26,0.0252,0.08536926819698765,normal
device-12,2026-03-13T16:31:34.159771,21.92,41.83,0.0533,0.06920475099752699,normal
device-13,2026-03-13T16:31:34.159861,20.17,50.71,0.0317,0.10477515373044549,normal
device-14,2026-03-13T16:31:34.159947,22.3,47.65,0.0223,0.07321836765569556,normal
device-15,2026-03-13T16:31:34.160031,20.0,57.48,0.0303,0.06111796175351902,normal
device-16,2026-03-13T16:31:34.160115,21.86,44.55,0.0485,0.06675419413932726,normal
device-17,2026-03-13T16:31:34.160204,22.04,53.82,0.0206,0.04340615362529909,normal
device-18,2026-03-13T16:31:34.160291,21.37,54.13,0.0344,0.028508725972659743,normal
device-19,2026-03-13T16:31:34.160379,22.68,51.37,0.0329,0.1051286444137371,normal
device-20,2026-03-13T16:31:34.160463,19.58,52.87,0.0433,0.004642266488291136,normal
device-1,2026-03-13T16:31:36.168673,23.11,54.81,0.0409,-0.03125480398050662,ANOMALY
device-2,2026-03-13T16:31:36.169665,19.39,49.21,0.023,0.05800066781404267,normal
device-3,2026-03-13T16:31:36.169916,21.95,44.65,0.0277,0.12273964695036188,normal
device-4,2026-03-13T16:31:36.170020,24.47,46.62,0.038,-0.007182287028530632,ANOMALY
device-5,2026-03-13T16:31:36.170106,23.81,41.41,0.0465,-0.018704903945955587,ANOMALY
device-6,2026-03-13T16:31:36.170189,21.64,58.64,0.0309,0.08404046386964825,normal
device-7,2026-03-13T16:31:36.170268,23.01,59.84,0.0471,-0.03125480398050662,ANOMALY
device-8,2026-03-13T16:31:36.170345,24.87,46.98,0.0291,0.03758857017801953,normal
device-9,2026-03-13T16:31:36.170464,20.69,50.46,0.0362,0.07782814962839812,normal
device-10,2026-03-13T16:31:36.170558,20.32,44.75,0.0372,0.014515836175736707,normal
device-11,2026-03-13T16:31:36.170669,25.93,42.74,0.0189,-0.01677454945060386,ANOMALY
device-12,2026-03-13T16:31:36.170781,22.96,52.12,0.0201,0.001815651487791392,normal
device-13,2026-03-13T16:31:36.172350,22.49,49.8,0.0263,0.13340537643908978,normal
device-14,2026-03-13T16:31:36.172513,23.84,44.69,0.0264,0.028497060843213906,normal
device-15,2026-03-13T16:31:36.172680,19.68,56.7,0.0283,0.053120215752399225,normal
device-16,2026-03-13T16:31:36.173327,23.07,43.9,0.0466,-0.018704903945955587,ANOMALY
device-17,2026-03-13T16:31:36.173512,23.28,48.55,0.0332,0.0439098401754735,normal
device-18,2026-03-13T16:31:36.173623,24.52,40.77,0.0327,0.027276209922247552,normal
device-19,2026-03-13T16:31:36.173727,20.84,60.12,0.025,0.030298680934638167,normal
device-20,2026-03-13T16:31:36.173828,21.53,46.01,0.0308,0.06898413269104653,normal
device-1,2026-03-13T16:31:38.183139,20.7,56.2,0.037,0.019698711024296656,normal
device-2,2026-03-13T16:31:38.185589,20.74,44.56,0.0357,0.014515836175736707,normal
device-3,2026-03-13T16:31:38.185878,20.82,46.78,0.0226,0.019806899515261156,normal
device-4,2026-03-13T16:31:38.186073,19.68,53.18,0.0182,-0.019230557937709336,ANOMALY
device-5,2026-03-13T16:31:38.186218,24.37,42.1,0.0311,0.03707541793252034,normal
device-6,2026-03-13T16:31:38.186342,22.26,51.76,0.0248,0.12068643238147087,normal
device-7,2026-03-13T16:31:38.186457,24.42,51.58,0.0241,0.031759131414860864,normal
device-8,2026-03-13T16:31:38.186583,21.58,57.19,0.0327,0.05777882193487227,normal
device-9,2026-03-13T16:31:38.186694,22.75,53.84,0.0412,0.005528114999917455,normal
device-10,2026-03-13T16:31:38.186790,22.99,49.88,0.0243,0.05942371529186008,normal
device-11,2026-03-13T16:31:38.186879,22.61,42.53,0.0,0.024193152716380117,normal
device-12,2026-03-13T16:31:38.187010,22.22,42.87,0.0238,0.08308133049992839,normal
device-13,2026-03-13T16:31:38.187204,24.21,43.28,0.0366,-0.007182287028530632,ANOMALY
device-14,2026-03-13T16:31:38.188429,22.41,54.22,0.023,0.047886659476343185,normal
device-15,2026-03-13T16:31:38.188660,24.99,48.94,0.0277,0.05799134100257408,normal
device-16,2026-03-13T16:31:38.189464,21.18,53.47,0.036,0.019698711024296656,normal
